sistema,subsistema,propietario,razon_social,rut,central,estado,fecha_puesta_servicio_central,anio_servicio_central,region_nombre,comuna_nombre,cod_unidad,tipo_unidad,fecha_servicio_unidad,unidades,marca_modelo,clasificacion,tipo_de_energia,potencia_bruta_mw,potencia_neta_mw,ley_ernc,medio_generacion,distribuidora,punto_conexion,combustible_1,consumo_1,unidad_1,combustible_2,consumo_2,unidad_2,combustible_3,consumo_3,unidad_3,tipo_turbina_hidraulica,gasto_m3_por_s,caida_m,coord_este_utm,coord_norte_utm,huso_utm,tipo_final,orden,fecha_act
SEN,SIC,HIDROPALMAR S.A.,,76.065.092-7,HP PALMAR,En Operacion,16/06/2020,2020,Región de Los Lagos,Puyehue,,,,2,,ERNC,Mini Hidráulica Pasada,"8,66","8,57",Si,Pequeños medio de generación o PMG,NO APLICA,SE Copihues,,,,,,,,,,,,,726378,5481176,18 G,Mini Hidráulica de Pasada,14,12/10/2021
SEN,SIC,ENEL GENERACIÓN CHILE S.A.,,91.081.000-6,HP PALMUCHO,En Operacion,28/11/2007,2007,Región del Biobío,Alto Biobío,,,,1,,Convencional,Hidráulica Pasada,"32,00","31,95",No,Instalaciones de generación,NO APLICA,S/E ZONA DE CAIDA 66KV,,,,,,,,,,,,,"282470,8826","5787034,678",19H,Hidráulica de Pasada,10,12/10/2021
SEN,SIC,PACIFIC HYDRO CHILE S.A.,,96.990.040-8,HP PANGAL,En Operacion,01/01/1919,1919,Región del Libertador Gral. Bernardo O’Higgins,Machalí,,,,5,,Convencional,Hidráulica Pasada,"37,00","36,91",No,Instalaciones de generación,NO APLICA,S/E CENTRAL PANGAL 69KV,,,,,,,,,,,,,"367137,92","6210373,03",19H,Hidráulica de Pasada,8,12/10/2021
SEN,SIC,DUQUECO SPA,,76.254.033-9,HP PEUCHEN,En Operacion,01/01/2000,2000,Región del Biobío,Santa Bárbara,,,,2,,Convencional,Hidráulica Pasada,"85,00","84,87",No,Instalaciones de generación,NO APLICA,S/E CENTRAL PEUCHEN 220KV,,,,,,,,,,,,,270616.14,5841932.19,19H,Hidráulica de Pasada,10,12/10/2021
SEN,SIC,HIDROELÉCTRICA RÍO LIRCAY S.A.,,76.025.973-K,HP PROVIDENCIA,En Operacion,28/03/2013,2013,Región del Maule,San Clemente,,,,2,,ERNC,Mini Hidráulica Pasada,"14,20","14,13",Si,Instalaciones de generación,NO APLICA,S/E LIRCAY 66 KV,,,,,,,,,,,,,"293769,9998","6072494,016",19H,Mini Hidráulica de Pasada,9,12/10/2021
SEN,SIC,EMPRESA ELÉCTRICA LA LEONERA S.A.,,76.427.560-8,HP PULELFU,En Operacion,07/07/2016,2016,Región de Los Lagos,Puyehue,,,,2,,ERNC,Mini Hidráulica Pasada,"9,00","8,96",Si,Pequeños medio de generación o PMG,NO APLICA,TAP-OOF LINEA CAPULLO-AIHUAPI 66 KV,,,,,,,,,,,,,720543.08,5479043.52,18G,Mini Hidráulica de Pasada,14,12/10/2021
SEN,SIC,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,HP PULLINQUE,En Operacion,01/01/1962,1962,Región de Los Ríos,Panguipulli,,,,3,,Convencional,Hidráulica Pasada,"51,40","51,16",No,Instalaciones de generación,NO APLICA,S/E PULLINQUE 66KV,,,,,,,,,,,,,738949.50,5613419.17,18H,Hidráulica de Pasada,13,12/10/2021
SEN,SIC,ELÉCTRICA PUNTILLA S.A.,,96.817.230-1,HP PUNTILLA,En Operacion,01/01/1926,1926,Región Metropolitana de Santiago,Pirque,,,,3,,Convencional,Hidráulica Pasada,"21,76","21,75",No,Instalaciones de generación,NO APLICA,S/E PUENTE ALTO 110KV,,,,,,,,,,,,,"357594,2525","6279086,235",19H,Hidráulica de Pasada,7,12/10/2021
SEN,SIC,AES ANDES S.A.,,94.272.000-9,HP QUELTEHUES,En Operacion,01/01/1928,1928,Región Metropolitana de Santiago,San José de Maipo,,,,3,,Convencional,Hidráulica Pasada,"49,00","48,94",No,Instalaciones de generación,NO APLICA,S/E CENTRAL QUELTEHUES 110KV,,,,,,,,,,,,,"387157,0308","6257927,471",19H,Hidráulica de Pasada,7,12/10/2021
SEN,SIC,COLBÚN S.A.,,96.505.760-9,HP QUILLECO,En Operacion,30/04/2007,2007,Región del Biobío,Quilleco,,,,2,,Convencional,Hidráulica Pasada,"70,80","70,65",No,Instalaciones de generación,NO APLICA,S/E CENTRAL QUILLECO 220KV,,,,,,,,,,,,,238044.95,5863742.29,19H,Hidráulica de Pasada,10,12/10/2021
SEN,SIC,ESPINOS S.A.,,76.925.800-0,HP RENAICO,En Operacion,03/09/2013,2013,Región del Biobío,Mulchén,,,,1,,ERNC,Mini Hidráulica Pasada,"6,30","6,30",Si,Pequeños medio de generación o PMG,NO APLICA,S/E ANGOL 23 KV,,,,,,,,,,,,,"727499,9882","5811692,969",18H,Mini Hidráulica de Pasada,10,12/10/2021
SEN,SIC,HIDROELÉCTRICA RÍO COLORADO S.A.,,76.189.274-6,HP RIO COLORADO,En Operacion,21/12/2017,2017,Región del Maule,San Clemente,,,,2,,ERNC,Mini Hidráulica Pasada,"16,50","16,47",Si,Instalaciones de generación,NO APLICA,TAP OFF RÍO COLORADO 66KV,,,,,,,,,,,,,324845,6032856,19H,Mini Hidráulica de Pasada,9,12/10/2021
SEN,SIC,HIDROELÉCTRICA RÍO HUASCO S.A.,,76.071.113-6,HP RIO HUASCO,En Operacion,09/10/2013,2013,Región de Atacama,Vallenar,,,,2,,ERNC,Mini Hidráulica Pasada,"5,12","5,10",Si,Pequeños medio de generación o PMG,NO APLICA,S/E EL EDEN,,,,,,,,,,,,,"339259,9989","6826782,056",19J,Mini Hidráulica de Pasada,4,12/10/2021
SEN,SIC,HIDROANGOL S.A.,,76.067.373-0,HP RIO PICOIQUEN,En Operacion,13/08/2015,2015,Región de La Araucanía,Angol,,,,2,,ERNC,Mini Hidráulica Pasada,"19,60","19,31",Si,Instalaciones de generación,NO APLICA,SE PICOIQUEN 66KV,,,,,,,,,,,,,697711.37,5812440.34,18H,Mini Hidráulica de Pasada,12,12/10/2021
SEN,SIC,EMPRESA ELÉCTRICA RUCATAYO S.A.,,76.030.638-K,HP RUCATAYO,En Operacion,13/12/2012,2012,Región de Los Lagos,Puyehue,,,,1,,Convencional,Hidráulica Pasada,"59,50","59,30",No,Instalaciones de generación,NO APLICA,S/E CENTRAL RUCATAYO 220KV,,,,,,,,,,,,,"694228,0002","5500987,016",18G,Hidráulica de Pasada,14,12/10/2021
SEN,SIC,COLBÚN S.A.,,96.505.760-9,HP RUCUE,En Operacion,01/01/1998,1998,Región del Biobío,Quilleco,,,,2,,Convencional,Hidráulica Pasada,"178,40","178,13",No,Instalaciones de generación,NO APLICA,S/E CENTRAL RUCUE 220KV B2,,,,,,,,,,,,,246205.13,5861299.82,19H,Hidráulica de Pasada,10,12/10/2021
SEN,SIC,HIDROELÉCTRICA SAN ANDRÉS SPA,,76.032.641-0,HP SAN ANDRES,En Operacion,23/06/2014,2014,Región del Libertador Gral. Bernardo O’Higgins,San Fernando,,,,2,,Convencional,Hidráulica Pasada,"40,30","40,06",No,Instalaciones de generación,NO APLICA,S/E CENTRAL SAN ANDRÉS 154KV,,,,,,,,,,,,,"373430,6","6155511,413",19H,Hidráulica de Pasada,8,12/10/2021
SEN,SIC,COLBÚN S.A.,,96.505.760-9,HP SAN CLEMENTE,En Operacion,16/09/2010,2010,Región del Maule,San Clemente,,,,1,,ERNC,Mini Hidráulica Pasada,"5,90","5,89",Si,Pequeños medio de generación o PMG,NO APLICA,S/E CENTRAL CHIBURGO 66KV,,,,,,,,,,,,,286588.81,6058068.42,19H,Mini Hidráulica de Pasada,9,12/10/2021
SEN,SIC,COLBÚN S.A.,,96.505.760-9,HP SAN IGNACIO,En Operacion,01/01/1996,1996,Región del Maule,Yerbas Buenas,,,,1,,Convencional,Hidráulica Pasada,"37,00","36,91",No,Instalaciones de generación,NO APLICA,TAP SAN CLEMENTE 66KV,,,,,,,,,,,,,"269811,2285","6055815,685",19H,Hidráulica de Pasada,9,12/10/2021
SEN,SIC,ENEL GENERACIÓN CHILE S.A.,,,HP SAUZAL,En Operacion,01/01/1948,1948,Región del Libertador Gral. Bernardo O’Higgins,Machalí,,,,3,,Convencional,Hidráulica Pasada,"76,80","76,51",No,Instalaciones de generación,NO APLICA,S/E SAUZAL 110KV,,,,,,,,,,,,,349825.98,6208622.24,19H,Hidráulica de Pasada,8,12/10/2021
SEN,SIC,ENEL GENERACIÓN CHILE S.A.,,91.081.000-6,HP SAUZALITO,En Operacion,01/01/1959,1959,Región del Libertador Gral. Bernardo O’Higgins,Machalí,,,,1,,ERNC,Mini Hidráulica Pasada,"12,00","11,88",Si,Instalaciones de generación,NO APLICA,S/E SAUZAL 110KV,,,,,,,,,,,,,347559.83,6210482.10,19H,Mini Hidráulica de Pasada,8,12/10/2021
SEN,SIC,AES ANDES S.A.,,94.272.000-9,HP VOLCAN,En Operacion,01/01/1944,1944,Región Metropolitana de Santiago,San José de Maipo,,,,1,,ERNC,Mini Hidráulica Pasada,"13,00","13,00",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL QUELTEHUES 110KV,,,,,,,,,,,,,"387574,84","6257066,703",19H,Mini Hidráulica de Pasada,7,12/10/2021
SEN,SIC,AELA EÓLICA LLANQUIHUE SPA,,76.296.433-3,PE AURORA,En Operacion,11/11/2020,2020,Región de Los Lagos,Llanquihue,,,,43,,ERNC,Eólica,"129,07","126,60",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL PARQUE EOLICO AURORA,,,,,,,,,,,,,654058.13,5433196.71,18G,Eólica,14,12/10/2021
SEN,SIC,IBEREÓLICA CABO LEONES II S.A.,,76202178-1,PE CABO LEONES II,En Operacion,23/02/2021,2021,Región de Atacama,Freirina,,,,49,,ERNC,Eólica,"207,23","205,25",Si,Instalaciones de generación,NO APLICA,ID 3256 BA S/E CENTRAL CABO LEONES II 220KV,,,,,,,,,,,,,261743,6790295,19J,Eólica,4,12/10/2021
SEN,SIC,PARQUE EÓLICO CABO LEONES I S.A.,,76.166.466-2,PE CABO LEONES,En Operacion,12/06/2018,2018,Región de Atacama,Freirina,,,,No Aplica,,ERNC,Eólica,"181,15","181,01",Si,Instalaciones de generación,No Aplica,ID2721-BA S/E CENTRAL PARQUE EOLICO CABO LEONES I 220KV BP1,,,,,,,,,,,,,260993,6798412,19J,Eólica,4,12/10/2021
SEN,SIC,ENEL GENERACIÓN CHILE S.A.,,91.081.000-6,PE CANELA II,En Operacion,11/12/2009,2009,Región de Coquimbo,Canela,,,,40,,ERNC,Eólica,"60,00","59,40",Si,Instalaciones de generación,NO APLICA,S/E LAS PALMAS 220KV BA-A,,,,,,,,,,,,,"252455,9996","6532721,018",19J,Eólica,5,12/10/2021
SEN,SIC,ENEL GENERACIÓN CHILE S.A.,,91.081.000-6,PE CANELA,En Operacion,27/12/2007,2007,Región de Coquimbo,Canela,,,,11,,ERNC,Eólica,"18,15","17,97",Si,Instalaciones de generación,NO APLICA,S/E LAS PALMAS 220KV BA-B,,,,,,,,,,,,,"252276,0001","6535518,994",19J,Eólica,5,12/10/2021
SEN,SIC,AELA EÓLICA NEGRETE SPA,,76.489.426-K,PE CUEL,En Operacion,05/02/2014,2014,Región del Biobío,Los Ángeles,,,,22,,ERNC,Eólica,"33,00","32,50",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL CUEL 154KV,,,,,,,,,,,,,"721518,0794","5845517,697",18H,Eólica,10,12/10/2021
SEN,SIC,PARQUE EÓLICO EL ARRAYÁN SPA,,76.068.557-7,PE EL ARRAYAN,En Operacion,06/06/2014,2014,Región de Coquimbo,Ovalle,,,,50,,ERNC,Eólica,"115,00","114,99",Si,Instalaciones de generación,NO APLICA,S/E DON GOYO 220KV,,,,,,,,,,,,,"241256,9995","6613923,019",19J,Eólica,5,12/10/2021
SEN,SIC,PARQUE EÓLICO EL MAITÉN SPA,,76.460.012-6,PE EL MAITEN,En Operacion,26/06/2020,2020,Región del Biobío,Laja,,,,3,,ERNC,Eólica,"9,00","9,00",Si,Instalaciones de generación,NO APLICA,ID 208 TAP PARQUE EOLICO EL MAITEN 220KV,,,,,,,,,,,,,"717112,06","5872368,34",18H,Eólica,10,12/10/2021
SEN,SIC,EÓLICA LA ESPERANZA S.A.,,76.427.498-9,PE LA ESPERANZA,En Operacion,13/02/2017,2017,Región del Biobío,Negrete,,,,5,,ERNC,Eólica,"10,50","10,26",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL PE LA ESPERANZA 23KV,,,,,,,,,,,,,"717419,023","5835410,022",18H,Eólica,10,12/10/2021
SEN,SIC,EÓLICA LA ESTRELLA SPA,,,PE LA ESTRELLA,En Operacion,24/06/2021,2021,Región del Libertador Gral. Bernardo O’Higgins,Litueche,,,,11,,ERNC,Eólica,"49,92","49,10",Si,Instalaciones de generación,No Aplica,ID 3330 BA S/E LA ESTRELLA 110KV B1,,,,,,,,,,,,,"257401,819","6218411,78",19J,Eólica,8,12/10/2021
SEN,SIC,VIENTOS DE RENAICO SPA,,76.266.502-6,PE LA FLOR,En Operacion,16/06/2020,2020,Región de La Araucanía,Renaico,,,,9,,ERNC,Eólica,"32,40","32,40",Si,Instalaciones de generación,NO APLICA,ID 3147 BA S/E NAHUELBUTA 23KV BP1,,,,,,,,,,,,,711096,5829304,18H,Eólica,12,12/10/2021
SEN,SIC,PARQUE EÓLICO LEBU-TORO SPA,,76.416.891-7,PE LEBU,En Operacion,25/03/2014,2014,Región del Biobío,Lebu,,,,9,,ERNC,Eólica,"10,04","9,34",Si,Pequeños medio de generación o PMG,NO APLICA,S/E LEBU 66 KV,,,,,,,,,,,,,"619571,6065","5828898,504",18H,Eólica,10,12/10/2021
SEN,SIC,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,PE LOS BUENOS AIRES,En Operacion,30/08/2016,2016,Región del Biobío,Los Ángeles,,,,12,,ERNC,Eólica,"24,00","23,85",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL PE BUENOS AIRES 66KV,,,,,,,,,,,,,"720199,9575","5842382,984",18H,Eólica,10,12/10/2021
SEN,SIC,PARQUE EÓLICO LOS CURUROS SPA,,76.178.599-0,PE LOS CURUROS,En Operacion,23/07/2014,2014,Región de Coquimbo,Ovalle,,,,57,,ERNC,Eólica,"109,40","107,70",Si,Instalaciones de generación,NO APLICA,S/E LA CEBADA 220KV,,,,,,,,,,,,,"246372,9995","6564046,018",19J,Eólica,5,12/10/2021
SEN,SIC,EÓLICA MONTE REDONDO SPA,,76.019.239-2,PE MONTE REDONDO,En Operacion,06/01/2010,2010,Región de Coquimbo,Ovalle,,,,24,,ERNC,Eólica,"48,00","47,52",Si,Instalaciones de generación,NO APLICA,TAP OFF MONTE REDONDO 220KV,,,,,,,,,,,,,"246429,9995","6558791,018",19J,Eólica,5,12/10/2021
SEN,SIC,WPD NEGRETE SPA,,,PE NEGRETE,En Operacion,15/06/2021,2021,Región del Biobío,Negrete,,,,10,,ERNC,Eólica,"36,00","34,67",Si,Instalaciones de generación,NO APLICA,ID 1077 BA S/E NEGRETE 66KV B1,,,,,,,,,,,,,714574,5835798,18H,Eólica,10,12/10/2021
SEN,SIC,COMPAÑÍA BARRICK CHILE GENERACIÓN SPA,,96.576.920-K,PE PUNTA COLORADA,En Operacion,15/12/2011,2011,Región de Coquimbo,La Higuera,,,,10,,ERNC,Eólica,"20,00","20,00",Si,Instalaciones de generación,NO APLICA,S/E PUNTA COLORADA 220KV,,,,,,,,,,,,,"300187,6011","6749678,361",19J,Eólica,5,12/10/2021
SEN,SIC,PUNTA PALMERAS S.A.,,76.106.835-0,PE PUNTA PALMERAS,En Operacion,19/11/2014,2014,Región de Coquimbo,Canela,,,,15,,ERNC,Eólica,"45,00","44,70",Si,Instalaciones de generación,NO APLICA,S/E LAS PALMAS 220KV,,,,,,,,,,,,,"248506,9996","6541405,018",19J,Eólica,5,12/10/2021
SEN,SIC,PACIFIC HYDRO PUNTA SIERRA SPA,,76.547.592-9,PE PUNTA SIERRA,En Operacion,05/06/2019,2019,Región de Coquimbo,Ovalle,,,,32,,ERNC,Eólica,"82,62","81,19",Si,Instalaciones de generación,NO APLICA,ID 2772 BA S/E PUNTA SIERRA 220KV BP1,,,,,,,,,,,,,249936.93,6551910.19,19 J,Eólica,5,12/10/2021
SEN,SIC,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,PE RENAICO I,En Operacion,12/09/2016,2016,Región de La Araucanía,Renaico,,,,44,,ERNC,Eólica,"88,00","87,50",Si,Instalaciones de generación,NO APLICA,S/E PARQUE EÓLICO RENAICO 220KV,,,,,,,,,,,,,712553,5821851,18H,Eólica,12,12/10/2021
SEN,SIC,PARQUE EÓLICO SAN GABRIEL SPA,,76.365.923-2,PE SAN GABRIEL,En Operacion,13/03/2020,2020,Región de La Araucanía,Renaico,,,,61,,ERNC,Eólica,"183,00","180,00",Si,Instalaciones de generación,NO APLICA,ID: 3024 – BA S/E MULCHEN GIS 220KV BP1,,,,,,,,,,,,,"717985,34","5827627,45",18H,Eólica,12,12/10/2021
SEN,SIC,SAN JUAN S.A.,,76.319.883-9,PE SAN JUAN,En Operacion,16/03/2017,2017,Región de Atacama,Freirina,,,,56,,ERNC,Eólica,"193,20","189,40",Si,Instalaciones de generación,NO APLICA,S/E EÓLICA SAN JUAN 220KV,,,,,,,,,,,,,"260338,0141","6803823,967",19J,Eólica,4,12/10/2021
SEN,SIC,RÍO ALTO S.A.,,76.213.834-4,PE SAN PEDRO II,En Operacion,20/05/2017,2017,Región de Los Lagos,Dalcahue,,,,13,,ERNC,Eólica,"65,00","64,99",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL SAN PEDRO DALCAHUE 110KV,,,,,,,,,,,,,"589535,0015","5318425,969",18G,Eólica,14,12/10/2021
SEN,SIC,ALBA S.A.,,76.114.239-9,PE SAN PEDRO,En Operacion,27/06/2014,2014,Región de Los Lagos,Dalcahue,,,,20,,ERNC,Eólica,"36,00","36,00",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL SAN PEDRO DALCAHUE 110KV,,,,,,,,,,,,,"587406,877","5319658,457",18G,Eólica,14,12/10/2021
SEN,SIC,AELA EÓLICA SARCO SPA,,76.644.111-4,PE SARCO,En Operacion,15/07/2020,2020,Región de Atacama,Freirina,,,,50,,ERNC,Eólica,"170,20","167,56",Si,Instalaciones de generación,NO APLICA,S/E SARCO,,,,,,,,,,,,,263735.88,6805382.09,19J,Eólica,4,12/10/2021
SEN,SING,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,PE SIERRA GORDA ESTE,En Operacion,04/04/2018,2018,Región de Antofagasta,Sierra Gorda,,,,56,,ERNC,Eólica,"112,00","110,62",Si,Instalaciones de generación,NO APLICA,S/E El ARRIERO,,,,,,,,,,,,,502596,7470021,19K,Eólica,3,12/10/2021
SEN,SIC,PARQUE TALINAY ORIENTE S.A.,,76.126.507-5,PE TALINAY ORIENTE,En Operacion,13/04/2013,2013,Región de Coquimbo,Ovalle,,,,45,,ERNC,Eólica,"90,00","89,55",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL TALINAY ORIENTE 220KV,,,,,,,,,,,,,"252236,9996","6581553,018",19J,Eólica,5,12/10/2021
SEN,SIC,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,PE TALINAY PONIENTE,En Operacion,26/05/2015,2015,Región de Coquimbo,Ovalle,,,,32,,ERNC,Eólica,"60,40","60,10",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL TALINAY ORIENTE 220KV,,,,,,,,,,,,,"251544,9948","6582676,997",19J,Eólica,5,12/10/2021
SEN,SIC,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,PE TALTAL,En Operacion,09/02/2015,2015,Región de Antofagasta,Taltal,,,,33,,ERNC,Eólica,"99,00","98,11",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL PARQUE EÓLICO TALTAL 220KV,,,,,,,,,,,,,414421,"7228198,011",19J,Eólica,3,12/10/2021
SEN,SIC,ACCIONA ENERGÍA CHILE HOLDINGS S.A.,,76.437.712-5,PE TOLPAN SUR,En Operacion,24/11/2020,2020,Región de La Araucanía,Renaico,,,,28,,ERNC,Eólica,"83,53","80,90",Si,Instalaciones de generación,NO APLICA,ID1391 BA S/E MULCHEN 220KV B1,,,,,,,,,,,,,712859,5826350,18H,Eólica,12,12/10/2021
SEN,SIC,NORVIND S.A.,,76.919.070-8,PE TOTORAL,En Operacion,25/01/2010,2010,Región de Coquimbo,Canela,,,,23,,ERNC,Eólica,"46,00","45,54",Si,Instalaciones de generación,NO APLICA,S/E LAS PALMAS 220KV BA-B,,,,,,,,,,,,,"251545,9996","6531368,018",19J,Eólica,5,12/10/2021
SEN,SIC,ENERGÍAS UCUQUER DOS S.A.,,76.319.372-1,PE UCUQUER II,En Operacion,22/10/2014,2014,Región del Libertador Gral. Bernardo O’Higgins,Litueche,,,,5,,ERNC,Eólica,"10,75","10,50",Si,Instalaciones de generación,NO APLICA,S/E MATANCILLA 13.2 KV,,,,,,,,,,,,,"257924,9995","6230005,018",19H,Eólica,8,12/10/2021
SEN,SING,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,PE VALLE DE LOS VIENTOS,En Operacion,21/03/2014,2014,Región de Antofagasta,Calama,,,,45,,ERNC,Eólica,"90,00","88,90",Si,Instalaciones de generación,NO APLICA,BA Valle de los Vientos 110KV,,,,,,,,,,,,,"518298,8537","7513327,976",19K,Eólica,3,12/10/2021
SEN,SIC,ALMEYDA SPA,,76.321.458-3,PFV ALMEYDA,En Operacion,05/05/2020,2020,Región de Atacama,Chañaral,,,,17,,ERNC,Solar,"53,35","52,49",Si,Instalaciones de generación,No Aplica,ID 2748 BA S/E CUMBRES 220 KV BP2,,,,,,,,,,,,,390533,7101853,19S,Solar Fotovoltaica,4,12/10/2021
SEN,SING,ANDES SOLAR II SPA,,94.272.000-9,PFV ANDES SOLAR II,En Operacion,13/08/2020,2020,Región de Antofagasta,Antofagasta,,,,1,,ERNC,Solar,"80,91","80,00",Si,Instalaciones de generación,NO APLICA,ID 266 (TERCIARIO ATR3 DE LA S/E ANDES),,,,,,,,,,,,,"542461,8","7343826,75",19J,Solar Fotovoltaica,3,12/10/2021
SEN,SING,AES ANDES S.A.,,94.272.000-9,PFV ANDES SOLAR,En Operacion,28/05/2016,2016,Región de Antofagasta,Antofagasta,,,,1,,ERNC,Solar,"21,80","21,43",Si,Instalaciones de generación,NO APLICA,S/E ANDES SOLAR,,,,,,,,,,,,,542260,7344264,19J,Solar Fotovoltaica,3,12/10/2021
SEN,SIC,GENERADORA DEL PACÍFICO SPA,,76.010.367-5,PFV ANTAY,En Operacion,03/11/2017,2017,Región de Atacama,Copiapó,,,,1,,ERNC,Solar,"9,00","9,00",Si,Pequeños medio de generación o PMG,NO APLICA,S/E CENTRAL TERMOPACIFICO 220KV,,,,,,,,,,,,,363645,6958075,19J,Solar Fotovoltaica,4,12/10/2021
SEN,SING,ATACAMA SOLAR S.A.,,,PFV ATACAMA SOLAR II,En Operacion,29/04/2021,2021,Región de Tarapacá,Pica,,,,NO APLICA,,ERNC,Solar,"170,65","150,00",Si,Instalaciones de generación,No Aplica,ID 2252 - S/E Matilla 33kV,,,,,,,,,,,,,"453306,02","7730356,65",19 K,Solar Fotovoltaica,2,12/10/2021
SEN,SING,HELIO ATACAMA TRES SPA,,76.175.608-7,PFV BOLERO,En Operacion,06/04/2018,2018,Región de Antofagasta,Sierra Gorda,,,,1,,ERNC,Solar,"138,20","135,70",Si,Instalaciones de generación,NO APLICA,S/E BOLERO 220KV,,,,,,,,,,,,,457769,7404150,19K,Solar Fotovoltaica,3,12/10/2021
SEN,SIC,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,PFV CARRERA PINTO,En Operacion,03/05/2016,2016,Región de Atacama,Copiapó,,,,NO APLICA,,ERNC,Solar,"93,00","90,67",Si,Instalaciones de generación,NO APLICA,S/E CARRERA PINTO 220KV,,,,,,,,,,,,,413885,"7012836,012",19J,Solar Fotovoltaica,4,12/10/2021
SEN,SING,CERRO DOMINADOR CSP S.A.,,76.459.637-4,PFV CERRO DOMINADOR,En Operacion,04/07/2018,2018,Región de Antofagasta,María Elena,,,,1,,ERNC,Solar,"100,22","99,90",Si,Instalaciones de generación,NO APLICA,SE Cerro Dominador,,,,,,,,,,,,,451671.49,7479671.20,19 K,Solar Fotovoltaica,3,12/10/2021
SEN,SIC,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,PFV CHAÑARES,En Operacion,28/05/2015,2015,Región de Atacama,Diego de Almagro,,,,1,,ERNC,Solar,"36,00","35,89",Si,Instalaciones de generación,NO APLICA,S/E TAP CHAÑARES 110KV,,,,,,,,,,,,,"393687,9608","7082373,001",19J,Solar Fotovoltaica,4,12/10/2021
SEN,SIC,CONEJO SOLAR SPA,,76.376.829-5,PFV CONEJO SOLAR,En Operacion,08/09/2016,2016,Región de Antofagasta,Taltal,,,,1,,ERNC,Solar,"104,00","104,00",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL CONEJO 220KV,,,,,,,,,,,,,368053,"7174101,012",19J,Solar Fotovoltaica,3,12/10/2021
SEN,SIC,ENEL GREEN POWER CHILE S.A.,,76.412.562-2,PFV DIEGO DE ALMAGRO,En Operacion,11/12/2014,2014,Región de Atacama,Diego de Almagro,,,,1,,ERNC,Solar,"32,01","31,91",Si,Instalaciones de generación,NO APLICA,S/E CENTRAL EMELDA 110KV,,,,,,,,,,,,,398306,"7081876,012",19J,Solar Fotovoltaica,4,12/10/2021
SEN,SIC,ENERGÍA CERRO EL MORADO S.A.,,76.392.147-6,PFV DOÑA CARMEN SOLAR,En Operacion,29/11/2017,2017,Región de Valparaíso,La Ligua,,,,1,,ERNC,Solar,"34,62","34,54",Si,Instalaciones de generación,NO APLICA,S/E DOÑA CARMEN 220KV,,,,,,,,,,,,,288375,6404151,19H,Solar Fotovoltaica,6,12/10/2021
SEN,SING,ENGIE ENERGÍA CHILE S.A.,,88.006.900-4,PFV EL AGUILA,En Operacion,04/10/2018,2018,Región de Arica y Parinacota,Arica,,,,1,,ERNC,Solar,"2,00","2,00",Si,Pequeños medio de generación o PMG,NO APLICA,TAP OFF EL ÁGUILA,,,,,,,,,,,,,406372,7960260,19K,Solar Fotovoltaica,1,12/10/2021
SEN,SIC,EL PELÍCANO SOLAR COMPANY SPA,,76.337.599-4,PFV EL PELICANO,En Operacion,13/09/2018,2018,Región de Coquimbo,La Higuera,,,,1,,ERNC,Solar,"108,10","105,03",Si,Instalaciones de generación,NO APLICA,S/E EL PELÍCANO 220KV,,,,,,,,,,,,,317904.08,6774361.37,19J,Solar Fotovoltaica,5,12/10/2021
SEN,SIC,ACCIONA ENERGÍA CHILE HOLDINGS S.A.,,76.437.712-5,PFV EL ROMERO,En Operacion,03/03/2017,2017,Región de Atacama,Vallenar,,,,NO APLICA,,ERNC,Solar,"196,00","196,00",Si,Instalaciones de generación,NO APLICA,S/E EL ROMERO 220KV,,,,,,,,,,,,,314253.24,6778336.99,19J,Solar Fotovoltaica,4,12/10/2021
SEN,SIC,RTS ENERGÍA S.A.,,,PFV ESPERANZA,En Operacion,20/12/2013,2013,Región de Atacama,Diego de Almagro,,,,NO APLICA,,ERNC,Solar,"2,88","2,87",Si,Pequeños medio de generación o PMG,NO APLICA,S/E EL SALVADOR 12.5 KV,,,,,,,,,,,,,437295.30,7091662.49,19J,Solar Fotovoltaica,4,12/10/2021
